County, Sex, Xiang, Q005, Q006, Q007, Q008, Q010, Q012, Q013, Q014, Q019, Q020, Q022, Q023, Q024, Q025, Q027, Q030, Q043, Q044, Q045, Q049, Q050, Q051, Q052, Q053, Q054, Q055, Q056, Q057, Q058, Q059, Q060, Q061, Q062, Q063, Q064, Q065, Q066, Q067, Q068, Q069, Q089, Q090, Q091, Q092, Q093, Q094, Q095, Q096, Q097, Q098, Q099, Q100, Q101, Q102, Q103, Q104, Q105, Q106, Q107, Q108, Q109, Q110, Q111, Q112, Q113, Q114, Q115, Q116, Q117, Q118, Q119, Q120, Q121, Q122, Q123, Q128, Q129, Q130, Q131, Q132, Q133, Q134, Q135, Q136, Q137, Q138, Q139, Q140, Q141, Q142, Q143, Q144, Q145, Q147, Q166, Q167, Q170, Q171, Q172, Q173, Q174, Q175, Q176, Q177, Q178, Q179, Q180, Q181, Q182, Q184, Q185, Q186, Q187, Q188, Q189, Q190, Q191, Q192, 
ZE,F,2,  5.9 ,  0.0 ,.     ,.     ,.     , 31.3 ,  0.0 ,  3.1 , 53.1 ,.     ,  2.9 ,.     ,.     ,.     , 46.9 , 96.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  6.3 ,  0.0 ,  0.0 ,  3.1 ,  3.1 , 93.8 ,  0.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 15.6 , 12.5 ,.     , 1.9  ,.     ,49.5  ,156   ,57.9  ,23.9  ,  9.4 ,  0.0 ,  0.0 ,  0.0 ,  3.1 ,  3.1 , 28.1 , 12.5 , 12.5 ,  6.3 ,  3.1 ,  0.0 ,  .   , 12.5 ,  9.4 ,115   ,73.6  , 94.1 ,2.11  ,2.70  ,1.99  ,2.17  ,2.81  ,2.06  , 1.3  , 0.5  , 12.5 , 37.5 ,  6.3 , 12.5 ,  0.0 ,  0.0 ,  3.2 ,.     ,  3.2 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 25.0 ,  6.3 , 53.8 , 33   ,200   ,264.1 , 98.2 , 87.9 , 80.0 , 94.6 ,  0.0 , 18.8 , 18.8 , 31.3 , 40.6 , 56.3 ,16.0  ,31.0  , 5.3  ,53.0  ,22.4  ,4.8   ,1.7   ,4.1   ,
ZE,F,3, 15.5 ,  0.0 ,.     ,.     ,.     , 32.3 ,  0.0 ,  1.6 , 53.0 ,.     ,  4.3 ,.     ,.     ,.     , 49.9 , 98.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.1 , 12.5 ,  0.0 ,  3.0 , 15.5 , 94.1 ,  0.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 10.6 , 10.4 ,.     , 1.8  ,.     ,49.0  ,154   ,58.8  ,24.8  ,  8.9 ,  0.0 ,  0.0 ,  0.0 ,  3.0 ,  1.6 , 28.0 , 11.8 , 10.4 ,  7.3 ,  1.6 ,  0.0 ,.     , 10.4 ,  6.1 ,117   ,75.5  , 96.0 ,1.93  ,2.27  ,1.86  ,1.95  ,2.33  ,1.92  , 1.2  , 0.4  , 13.2 , 34.1 ,  4.5 , 11.8 ,  1.4 ,  1.4 ,  1.6 ,.     ,  1.6 ,.     ,18.0  ,.     ,  0.0 ,  1.4 , 0.1  ,.     , 0.1  , 0.00 , 0.03 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 31.9 , 12.8 , 52.1 , 33   ,259   ,276.7 ,147.5 ,103.7 , 74.5 , 94.7 ,  2.8 , 17.8 , 17.8 , 22.6 , 39.8 , 53.1 ,15.7  ,30.6  , 5.3  ,51.5  ,21.9  ,5.5   ,2.1   ,4.2   ,
ZE,T,1,.     ,.     ,5.8   , 12.2 , 25.7 ,.     ,.     ,.     ,.     ,  8.1 ,.     ,  6.8 , 50.0 , 17.6 ,.     ,.     , 83.6 ,100.0 ,100.0 , 95.9 , 95.9 , 94.6 , 98.6 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  4.1 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,T,2,.     ,.     ,5.2   , 11.1 , 23.8 ,.     ,.     ,.     ,.     , 12.9 ,.     , 15.9 , 52.4 , 12.7 ,.     ,.     , 80.0 ,100.0 ,100.0 ,100.0 , 46.0 , 93.7 , 96.8 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,T,3, 11.6 ,  2.0 ,5.5   , 11.7 , 24.8 , 37.6 ,  0.0 ,  1.5 , 68.3 , 10.5 , 16.0 , 11.3 , 51.2 , 15.2 , 64.2 , 97.8 , 81.8 ,100.0 ,100.0 , 98.0 , 71.0 , 94.2 , 97.7 ,  3.9 ,  8.9 ,  0.0 ,  2.8 , 11.7 , 90.1 ,  4.0 , 99.3 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  9.6 , 13.5 ,.     ,.     ,  2.0 ,48.9  ,159   ,61.8  ,24.6  , 11.8 ,  5.6 ,  0.0 ,  0.7 ,  3.0 ,  0.8 , 23.7 ,  7.3 ,  5.9 , 11.2 ,  5.6 ,  4.7 ,.     ,  7.4 ,  3.1 ,120   ,78.2  , 99.0 ,2.20  ,2.74  ,2.32  ,2.20  ,2.77  ,2.36  , 1.5  , 0.4  , 11.3 , 33.6 ,  4.4 , 13.5 ,  2.1 , 36.9 , 30.9 ,.     ,.     ,.     ,.     ,.     ,.     , 35.7 , 5.9  ,.     ,.     , 0.00 , 6.82 ,.     ,.     ,  0.0 ,  0.0 ,  0.0 , 34.6 , 13.9 , 53.9 , 38   ,248   ,262.4 ,144.6 ,100.9 , 76.5 , 99.4 ,  5.4 , 27.4 , 28.8 , 23.7 , 52.7 , 65.3 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,M,1,  6.1 ,  0.0 ,.     ,.     ,.     ,  0.0 ,  0.0 ,  0.0 , 90.9 ,.     , 24.2 ,.     ,.     ,.     , 78.8 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 36.4 ,  0.0 ,  0.0 , 36.4 , 78.8 , 51.5 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 60.6 , 1.1  ,.     ,.     ,51.0  ,167   ,64.7  ,23.2  ,  0.0 ,  6.1 ,  0.0 ,  0.0 ,  3.0 ,  0.0 , 30.3 ,  0.0 ,  0.0 ,  9.1 ,  6.1 ,  0.0 ,  .   ,  0.0 ,  0.0 ,115   ,72.0  , 93.6 ,1.94  ,2.62  ,2.09  ,1.94  ,2.63  ,2.06  , 2.0  , 0.2  ,  0.0 , 12.1 ,  0.0 ,  3.0 ,  0.0 , 60.6 , 57.6 , 57.6 ,.     ,22.3  ,.     , 48.5 ,.     , 60.6 , 7.6  , 7.6  ,.     , 0.00 , 8.74 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 18.2 ,  0.0 , 24.5 , 10   ,187   ,285.2 ,360.3 , 47.0 , 19.8 ,218.6 , 33.3 ,  6.1 , 36.4 , 90.9 , 87.9 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,M,2,  0.0 ,  6.1 ,.     ,.     ,.     , 21.2 ,  0.0 ,  0.0 , 66.7 ,.     , 12.1 ,.     ,.     ,.     , 68.8 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  9.1 ,  6.1 ,  0.0 ,  6.1 , 12.1 , 69.7 ,  9.1 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  6.1 , 2.9  ,.     ,.     ,50.0  ,166   ,65.6  ,23.7  ,  0.0 ,  9.1 ,  0.0 ,  0.0 ,  6.1 ,  0.0 , 24.2 , 12.1 ,  9.1 , 21.2 , 15.2 ,  9.1 , 8.0  , 15.2 ,  6.1 ,111   ,70.8  , 91.2 ,2.46  ,3.09  ,2.82  ,2.51  ,3.20  ,2.93  , 1.3  , 0.4  ,  6.1 , 30.3 ,  6.1 ,  3.0 ,  6.1 , 48.5 , 43.8 , 43.8 ,.     ,21.4  ,.     , 28.1 ,.     , 48.5 ,10.0  ,10.0  ,.     , 0.00 ,11.58 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 63.6 , 27.3 , 42.7 , 33   ,169   ,278.1 ,300.2 , 70.9 , 58.8 , 71.5 , 33.3 , 30.3 , 42.4 , 63.6 , 60.6 , 81.8 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,M,3,  3.0 ,  3.0 ,.     ,.     ,.     , 10.6 ,  0.0 ,  0.0 , 78.8 ,.     , 18.1 ,.     ,.     ,.     , 73.8 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  4.5 , 21.3 ,  0.0 ,  3.0 , 24.3 , 74.3 , 30.3 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 33.4 , 2.0  ,.     ,.     ,50.5  ,167   ,65.2  ,23.4  ,  0.0 ,  7.6 ,  0.0 ,  0.0 ,  4.5 ,  0.0 , 27.3 ,  6.0 ,  4.5 , 15.2 , 10.7 ,  4.5 , 8.0  ,  7.6 ,  3.0 ,113   ,71.4  , 92.4 ,2.20  ,2.85  ,2.46  ,2.23  ,2.92  ,2.50  , 1.7  , 0.3  ,  3.0 , 21.2 ,  3.0 ,  3.0 ,  3.0 , 54.6 , 50.7 , 50.7 ,.     ,21.9  ,.     , 38.3 ,.     , 54.6 , 8.8  , 8.8  ,.     , 0.00 ,10.16 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 40.9 , 13.7 , 33.6 , 22   ,178   ,281.7 ,330.3 , 59.0 , 39.3 ,145.1 , 33.3 , 18.2 , 39.4 , 77.3 , 74.3 , 90.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,F,1, 11.8 ,  0.0 ,.     ,.     ,.     ,  0.0 ,  0.0 ,  0.0 , 42.4 ,.     , 14.7 ,.     ,.     ,.     , 33.3 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 18.2 ,  0.0 ,  0.0 , 18.2 , 90.9 , 69.7 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.0 , 69.7 ,.     , 3.3  ,.     ,50.3  ,156   ,59.0  ,24.1  ,  0.0 ,  3.0 ,  0.0 ,  0.0 ,  3.0 ,  0.0 , 57.6 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  .   ,  3.0 ,  0.0 ,117   ,72.8  , 95.1 ,1.41  ,1.64  ,1.47  ,1.45  ,1.70  ,1.51  , 1.7  , 0.0  ,  0.0 , 12.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  9.1 ,  0.0 , 23.4 , 12   ,191   ,281.6 ,343.6 , 47.7 , 15.1 ,104.3 , 18.2 ,  3.0 , 18.2 , 90.9 , 54.5 , 93.9 ,14.7  ,29.8  , 5.0  ,49.0  ,21.5  ,4.3   ,1.3   ,4.2   ,
ZF,F,2,  5.9 ,  0.0 ,.     ,.     ,.     , 22.6 ,  0.0 ,  0.0 , 32.1 ,.     ,  0.0 ,.     ,.     ,.     , 35.7 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.2 ,  6.5 ,  0.0 , 12.9 , 19.4 , 54.8 , 16.1 , 96.8 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     , 2.6  ,.     ,51.1  ,155   ,53.5  ,22.4  ,  6.5 ,  3.2 ,  0.0 ,  0.0 ,  9.7 ,  0.0 , 22.6 ,  9.7 ,  6.5 ,  6.5 ,  3.2 ,  3.2 , 3.0  ,  0.0 ,  0.0 ,106   ,66.8  , 86.4 ,2.01  ,2.29  ,2.36  ,1.99  ,2.29  ,2.32  , 2.0  , 0.1  ,  3.2 , 29.0 ,  0.0 , 19.4 ,  9.7 ,  3.2 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  3.2 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 67.7 , 12.9 , 52.2 , 16   ,171   ,314.6 ,326.8 , 73.1 , 51.2 , 35.9 , 12.9 , 19.4 , 22.6 , 61.3 , 29.0 , 61.3 ,17.0  ,29.4  , 6.0  ,50.0  ,21.7  ,4.1   ,1.5   ,3.8   ,
ZF,F,3,  8.9 ,  0.0 ,.     ,.     ,.     , 11.3 ,  0.0 ,  0.0 , 37.3 ,.     ,  7.3 ,.     ,.     ,.     , 34.5 , 98.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  1.6 , 12.3 ,  0.0 ,  6.5 , 18.8 , 72.9 , 42.9 , 98.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  1.5 , 34.9 ,.     , 3.0  ,.     ,50.7  ,156   ,56.3  ,23.3  ,  3.3 ,  3.1 ,  0.0 ,  0.0 ,  6.3 ,  0.0 , 40.1 ,  4.8 ,  3.3 ,  3.3 ,  1.6 ,  1.6 , 3.0  ,  1.5 ,  0.0 ,112   ,69.8  , 90.8 ,1.71  ,1.97  ,1.92  ,1.72  ,2.00  ,1.92  , 1.9  , 0.1  ,  1.6 , 20.6 ,  0.0 ,  9.7 ,  4.8 ,  1.6 ,  0.0 ,.     ,  0.0 ,.     ,.     ,.     ,  0.0 ,  1.6 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 38.4 ,  6.5 , 37.8 , 14   ,181   ,298.1 ,335.2 , 60.4 , 33.1 , 70.1 , 15.6 , 11.2 , 20.4 , 76.1 , 41.8 , 77.6 ,15.8  ,29.6  , 5.5  ,49.5  ,21.6  ,4.2   ,1.4   ,4.0   ,
ZF,T,1,.     ,.     ,4.5   ,  1.5 , 27.3 ,.     ,.     ,.     ,.     ,  7.7 ,.     , 12.1 , 47.0 , 19.7 ,.     ,.     ,  1.5 , 98.5 , 97.0 , 98.5 ,100.0 ,100.0 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,T,2,.     ,.     ,4.6   , 17.2 , 54.0 ,.     ,.     ,.     ,.     , 15.6 ,.     , 12.7 , 61.9 , 11.1 ,.     ,.     , 85.7 , 98.4 ,100.0 , 96.8 ,100.0 , 93.7 , 95.2 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZF,T,3,  6.0 ,  1.5 ,4.5   ,  9.3 , 40.6 , 11.0 ,  0.0 ,  0.0 , 58.0 , 11.7 , 12.8 , 12.4 , 54.5 , 15.4 , 54.1 , 99.3 , 43.6 , 98.5 , 98.5 , 97.7 ,100.0 , 96.9 , 97.6 ,  3.1 , 16.8 ,  0.0 ,  4.8 , 21.5 , 73.6 , 36.6 , 99.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.8 , 34.1 ,.     ,.     ,  0.0 ,50.6  ,161   ,60.7  ,23.4  ,  1.6 ,  5.3 ,  0.0 ,  0.0 ,  5.5 ,  0.0 , 33.7 ,  5.5 ,  3.9 ,  9.2 ,  6.1 ,  3.1 , 5.5  ,  4.5 ,  1.5 ,112   ,70.6  , 91.6 ,1.96  ,2.41  ,2.19  ,1.97  ,2.46  ,2.21  , 1.8  , 0.2  ,  2.3 , 20.9 ,  1.5 ,  6.3 ,  3.9 , 28.1 , 25.4 ,.     ,.     ,.     ,.     ,.     ,.     , 28.1 , 4.4  ,.     ,.     , 0.00 , 5.08 ,.     ,.     ,  0.0 ,  0.0 ,  0.0 , 39.6 , 10.1 , 35.7 , 18   ,180   ,289.9 ,332.7 , 59.7 , 36.2 ,107.6 , 24.4 , 14.7 , 29.9 , 76.7 , 58.0 , 84.3 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZG,M,1, 24.2 ,  9.1 ,.     ,.     ,.     , 33.3 ,  0.0 ,  0.0 , 72.7 ,.     , 36.4 ,.     ,.     ,.     , 75.8 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.0 , 42.4 ,  0.0 ,  0.0 , 42.4 , 45.5 , 21.2 , 90.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 33.3 , 1.1  ,.     ,.     ,51.2  ,166   ,65.8  ,23.7  , 24.2 , 12.1 ,  0.0 ,  3.0 , 21.2 ,  0.0 , 33.3 ,  3.0 ,  0.0 ,  9.1 ,  6.1 ,  3.0 , 6.0  ,  3.0 ,  0.0 ,126   ,77.6  ,101.9 ,2.76  ,3.50  ,2.90  ,2.74  ,3.54  ,2.87  , 3.2  , 0.3  ,  3.0 , 36.4 , 12.1 ,  6.1 , 18.2 , 51.5 , 45.5 , 45.5 ,.     ,24.4  ,.     , 27.3 ,.     , 51.5 ,12.6  ,12.6  ,.     , 0.00 ,14.58 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 12.1 ,  3.0 , 56.8 , 24   ,208   ,285.1 ,314.5 , 79.7 , 95.0 ,173.4 ,  9.1 , 21.2 , 30.3 , 12.1 , 72.7 , 75.8 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZG,M,2,  8.6 ,  0.0 ,.     ,.     ,.     , 68.6 ,  5.7 ,  0.0 , 65.7 ,.     , 11.4 ,.     ,.     ,.     , 65.7 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  8.6 ,  8.6 ,  0.0 ,  2.9 , 11.4 , 80.0 ,  5.7 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 1.3  ,.     ,.     ,52.1  ,168   ,66.0  ,23.3  ,  2.9 ,  2.9 ,  0.0 ,  0.0 ,  2.9 ,  0.0 , 31.4 ,  8.6 ,  2.9 , 17.1 , 14.3 ,  8.6 ,12.3  ,  2.9 ,  2.9 ,124   ,78.5  ,101.0 ,2.23  ,3.03  ,2.16  ,2.23  ,3.05  ,2.12  , 1.0  , 0.7  ,  5.7 , 42.9 ,  5.7 , 11.4 ,  2.9 , 60.0 , 55.9 , 55.9 ,.     ,22.1  ,.     , 47.1 ,.     , 60.0 ,10.6  ,10.6  ,.     , 0.00 ,12.27 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 48.6 ,  5.7 , 53.4 , 36   ,226   ,223.9 ,324.1 , 45.6 , 63.7 ,146.1 ,  5.7 ,  2.9 ,  5.7 , 48.6 , 71.4 , 82.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZG,M,3, 16.4 ,  4.5 ,.     ,.     ,.     , 50.9 ,  2.9 ,  0.0 , 69.2 ,.     , 23.9 ,.     ,.     ,.     , 70.8 , 98.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  5.8 , 25.5 ,  0.0 ,  1.4 , 26.9 , 62.8 , 13.4 , 95.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 16.6 , 1.2  ,.     ,.     ,51.7  ,167   ,65.9  ,23.5  , 13.5 ,  7.5 ,  0.0 ,  1.5 , 12.0 ,  0.0 , 32.4 ,  5.8 ,  1.4 , 13.1 , 10.2 ,  5.8 , 9.2  ,  3.0 ,  1.4 ,125   ,78.0  ,101.5 ,2.50  ,3.27  ,2.53  ,2.49  ,3.29  ,2.50  , 2.1  , 0.5  ,  4.4 , 39.6 ,  8.9 ,  8.8 , 10.5 , 55.8 , 50.7 , 50.7 ,.     ,23.3  ,.     , 37.2 ,.     , 55.8 ,11.6  ,11.6  ,.     , 0.00 ,13.43 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 30.4 ,  4.4 , 55.1 , 30   ,217   ,254.5 ,319.3 , 62.7 , 79.4 ,159.8 ,  7.4 , 12.0 , 18.0 , 30.4 , 72.1 , 79.4 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZG,F,1,  6.1 ,  0.0 ,.     ,.     ,.     , 41.9 ,  3.2 ,  3.2 , 34.4 ,.     ,  3.0 ,.     ,.     ,.     , 40.6 , 96.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.1 , 37.5 ,  3.1 ,  0.0 , 40.6 , 84.4 , 28.1 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.1 ,.     , 2.0  ,.     ,50.6  ,156   ,59.2  ,24.1  ,  6.3 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 31.3 ,  3.1 ,  0.0 ,  3.1 ,  3.1 ,  0.0 ,  .   ,  3.1 ,  0.0 ,125   ,75.8  ,100.3 ,1.91  ,2.21  ,2.15  ,1.95  ,2.26  ,2.19  , 1.5  , 0.0  , 12.5 ,  9.4 ,  3.1 ,  0.0 ,  3.1 ,  6.7 ,  6.5 ,.     ,  6.5 ,.     ,26.5  ,.     ,  0.0 ,  6.3 , 1.6  ,.     , 1.6  , 0.00 , 1.80 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  6.3 ,  3.1 , 53.9 , 15   ,174   ,269.9 ,338.9 , 73.0 , 45.0 ,133.9 ,  6.3 ,  6.3 ,  9.4 ,  9.4 , 25.0 , 28.1 ,16.4  ,28.5  , 5.7  ,50.0  ,21.0  ,3.7   ,1.3   ,3.8   ,
ZG,F,2,  2.9 ,  0.0 ,.     ,.     ,.     , 82.4 ,  0.0 ,  0.0 , 17.6 ,.     ,  2.9 ,.     ,.     ,.     , 17.6 , 97.1 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  8.8 , 11.8 ,  0.0 ,  0.0 , 11.8 , 79.4 ,  2.9 , 97.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  5.9 ,  0.0 ,.     , 2.7  ,.     ,50.8  ,154   ,55.9  ,23.6  , 11.8 ,  2.9 ,  2.9 ,  0.0 ,  2.9 ,  2.9 , 47.1 ,  5.9 ,  0.0 , 11.8 , 11.8 ,  2.9 ,20.0  ,  8.8 ,  5.9 ,118   ,74.7  , 96.1 ,1.64  ,2.09  ,1.90  ,1.63  ,2.04  ,1.81  , 1.1  , 0.6  ,  5.9 , 41.2 ,  8.8 ,  8.8 , 14.7 ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 38.2 ,  5.9 , 71.2 , 24   ,233   ,220.0 ,327.6 , 50.5 , 79.9 ,125.4 ,  8.8 ,  8.8 , 11.8 , 41.2 , 23.5 , 50.0 ,17.0  ,28.9  , 4.9  ,50.0  ,21.4  ,5.5   ,2.3   ,4.6   ,
ZG,F,3,  4.5 ,  0.0 ,.     ,.     ,.     , 62.2 ,  1.6 ,  1.6 , 26.0 ,.     ,  3.0 ,.     ,.     ,.     , 29.1 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  6.0 , 24.7 ,  1.6 ,  0.0 , 26.2 , 81.9 , 15.5 , 98.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.0 ,  1.6 ,.     , 2.4  ,.     ,50.7  ,155   ,57.6  ,23.9  ,  9.1 ,  1.4 ,  1.4 ,  0.0 ,  1.4 ,  1.4 , 39.2 ,  4.5 ,  0.0 ,  7.5 ,  7.5 ,  1.4 ,20.0  ,  6.0 ,  3.0 ,122   ,75.3  , 98.2 ,1.77  ,2.15  ,2.02  ,1.79  ,2.15  ,2.00  , 1.3  , 0.3  ,  9.2 , 25.3 ,  6.0 ,  4.4 ,  8.9 ,  3.4 ,  3.3 ,.     ,  3.3 ,.     ,26.5  ,.     ,  0.0 ,  3.1 , 0.8  ,.     , 0.8  , 0.00 , 0.90 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 22.3 ,  4.5 , 62.6 , 20   ,204   ,244.9 ,333.3 , 61.8 , 62.5 ,129.7 ,  7.6 ,  7.6 , 10.6 , 25.3 , 24.3 , 39.1 ,16.7  ,28.7  , 5.3  ,50.0  ,21.2  ,4.6   ,1.8   ,4.2   ,
